,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN,TEAM_PTS,TEAM_AST,TEAM_REB,TEAM_FG,TEAM_FT,OPP_WINS
934,14304,2007-02-02,20600689,Final,1610612755,1610612744,2006,1610612755,101.0,0.481,0.8079999999999999,0.5,20.0,39.0,1610612744,102.0,0.465,0.72,0.3329999999999999,19.0,41.0,0,102.8,96.5,0.5479999999999999,0.5,1,102.0,19.0,41.0,0.465,102.0,0
935,14318,2007-01-31,20600676,Final,1610612737,1610612744,2006,1610612737,115.0,0.482,0.917,0.407,24.0,48.0,1610612744,94.0,0.4379999999999999,0.7070000000000001,0.067,22.0,31.0,1,103.9,90.7,0.5479999999999999,0.25,0,94.0,22.0,31.0,0.4379999999999999,94.0,1
936,14330,2007-01-30,20600669,Final,1610612739,1610612744,2006,1610612739,124.0,0.494,0.718,0.545,26.0,48.0,1610612744,97.0,0.408,0.846,0.1,14.0,35.0,1,105.0,97.0,0.5479999999999999,0.643,0,97.0,14.0,35.0,0.408,97.0,1
937,14356,2007-01-27,20600654,Final,1610612744,1610612766,2006,1610612744,131.0,0.557,0.75,0.588,31.0,42.0,1610612766,105.0,0.446,0.6829999999999999,0.2,20.0,45.0,1,105.4,97.6,0.5479999999999999,0.3329999999999999,1,131.0,31.0,42.0,0.557,131.0,0
938,14381,2007-01-24,20600631,Final,1610612744,1610612751,2006,1610612744,110.0,0.4639999999999999,0.7709999999999999,0.192,25.0,37.0,1610612751,109.0,0.513,0.72,0.44,28.0,38.0,1,104.1,95.3,0.5479999999999999,0.586,1,110.0,25.0,37.0,0.4639999999999999,110.0,0
939,14388,2007-01-22,20600614,Final,1610612747,1610612744,2006,1610612747,108.0,0.43,0.7559999999999999,0.375,18.0,51.0,1610612744,103.0,0.477,0.7,0.278,19.0,36.0,1,103.4,108.2,0.5479999999999999,0.517,0,103.0,19.0,36.0,0.477,103.0,1
940,14410,2007-01-20,20600601,Final,1610612744,1610612739,2006,1610612744,104.0,0.3979999999999999,0.667,0.429,29.0,45.0,1610612739,106.0,0.478,0.5,0.24,28.0,57.0,0,104.0,95.3,0.5479999999999999,0.643,0,104.0,29.0,45.0,0.3979999999999999,104.0,1
941,14434,2007-01-17,20600578,Final,1610612746,1610612744,2006,1610612746,115.0,0.483,0.765,0.313,37.0,43.0,1610612744,109.0,0.418,0.727,0.45,19.0,44.0,1,104.7,94.4,0.5479999999999999,0.5710000000000001,0,109.0,19.0,44.0,0.418,109.0,1
942,14446,2007-01-15,20600562,Final,1610612744,1610612746,2006,1610612744,108.0,0.424,0.6759999999999999,0.238,24.0,54.0,1610612746,93.0,0.424,0.619,0.222,27.0,55.0,1,103.1,95.1,0.5479999999999999,0.5710000000000001,1,108.0,24.0,54.0,0.424,108.0,0
943,14470,2007-01-12,20600540,Final,1610612744,1610612748,2006,1610612744,96.0,0.419,0.545,0.273,22.0,40.0,1610612748,118.0,0.529,0.789,0.433,36.0,56.0,0,105.2,92.8,0.5479999999999999,0.581,0,96.0,22.0,40.0,0.419,96.0,1
944,14485,2007-01-10,20600527,Final,1610612744,1610612753,2006,1610612744,76.0,0.368,0.556,0.294,20.0,45.0,1610612753,91.0,0.405,0.515,0.429,20.0,52.0,0,107.2,94.3,0.5479999999999999,0.444,0,76.0,20.0,45.0,0.368,76.0,1
945,14501,2007-01-07,20600502,Final,1610612756,1610612744,2006,1610612756,128.0,0.519,0.615,0.375,34.0,46.0,1610612744,105.0,0.435,0.7709999999999999,0.267,10.0,50.0,1,106.4,108.9,0.5479999999999999,0.655,0,105.0,10.0,50.0,0.435,105.0,1
946,14510,2007-01-06,20600497,Final,1610612744,1610612760,2006,1610612744,108.0,0.5,0.529,0.273,23.0,44.0,1610612760,104.0,0.474,0.7829999999999999,0.429,27.0,46.0,1,107.1,99.1,0.5479999999999999,0.4479999999999999,1,108.0,23.0,44.0,0.5,108.0,0
947,14531,2007-01-03,20600471,Final,1610612763,1610612744,2006,1610612763,144.0,0.5579999999999999,0.743,0.545,38.0,50.0,1610612744,135.0,0.475,0.875,0.391,33.0,42.0,1,103.7,102.0,0.5479999999999999,0.655,0,135.0,33.0,42.0,0.475,135.0,1
948,14537,2007-01-02,20600462,Final,1610612740,1610612744,2006,1610612740,89.0,0.474,0.733,0.353,18.0,49.0,1610612744,97.0,0.395,0.645,0.31,17.0,46.0,0,104.9,87.3,0.5479999999999999,0.414,1,97.0,17.0,46.0,0.395,97.0,0
949,14559,2006-12-30,20600450,Final,1610612758,1610612744,2006,1610612758,119.0,0.452,0.846,0.4,23.0,47.0,1610612744,96.0,0.37,0.645,0.258,17.0,49.0,1,107.9,102.2,0.5479999999999999,0.414,0,96.0,17.0,49.0,0.37,96.0,1
950,14572,2006-12-29,20600441,Final,1610612744,1610612738,2006,1610612744,110.0,0.4579999999999999,0.7709999999999999,0.304,28.0,42.0,1610612738,100.0,0.439,0.767,0.3329999999999999,21.0,44.0,1,108.4,98.6,0.5479999999999999,0.414,1,110.0,28.0,42.0,0.4579999999999999,110.0,0
951,14597,2006-12-26,20600414,Final,1610612744,1610612755,2006,1610612744,116.0,0.5479999999999999,0.7190000000000001,0.4639999999999999,25.0,39.0,1610612755,97.0,0.442,0.731,0.286,16.0,43.0,1,106.9,90.2,0.5479999999999999,0.5,1,116.0,25.0,39.0,0.5479999999999999,116.0,0
952,14602,2006-12-23,20600394,Final,1610612748,1610612744,2006,1610612748,105.0,0.488,0.7390000000000001,0.381,25.0,49.0,1610612744,92.0,0.374,0.647,0.259,20.0,53.0,1,106.7,97.2,0.5479999999999999,0.581,0,92.0,20.0,53.0,0.374,92.0,1
953,14613,2006-12-22,20600380,Final,1610612753,1610612744,2006,1610612753,108.0,0.476,0.757,0.2,19.0,46.0,1610612744,117.0,0.482,0.757,0.375,18.0,37.0,0,103.9,86.1,0.5479999999999999,0.444,1,117.0,18.0,37.0,0.482,117.0,0
954,14628,2006-12-20,20600367,Final,1610612738,1610612744,2006,1610612738,95.0,0.472,0.778,0.286,17.0,40.0,1610612744,96.0,0.434,0.8,0.25,18.0,39.0,0,105.3,100.9,0.5479999999999999,0.414,1,96.0,18.0,39.0,0.434,96.0,0
955,14639,2006-12-18,20600356,Final,1610612751,1610612744,2006,1610612751,105.0,0.4,0.742,0.273,30.0,58.0,1610612744,97.0,0.452,0.579,0.345,23.0,41.0,1,106.2,100.5,0.5479999999999999,0.586,0,97.0,23.0,41.0,0.452,97.0,1
956,14645,2006-12-17,20600351,Final,1610612761,1610612744,2006,1610612761,120.0,0.471,0.757,0.5,28.0,50.0,1610612744,115.0,0.506,0.88,0.375,23.0,38.0,1,105.8,92.3,0.5479999999999999,0.267,0,115.0,23.0,38.0,0.506,115.0,1
957,14669,2006-12-15,20600338,Final,1610612756,1610612744,2006,1610612756,105.0,0.4320000000000001,0.833,0.258,22.0,52.0,1610612744,101.0,0.4039999999999999,0.765,0.387,19.0,44.0,1,104.8,116.2,0.5479999999999999,0.655,0,101.0,19.0,44.0,0.4039999999999999,101.0,1
958,14674,2006-12-14,20600328,Final,1610612744,1610612745,2006,1610612744,109.0,0.475,0.7709999999999999,0.286,24.0,33.0,1610612745,107.0,0.417,0.8420000000000001,0.379,30.0,53.0,1,106.8,92.7,0.5479999999999999,0.357,1,109.0,24.0,33.0,0.475,109.0,0
959,14691,2006-12-12,20600312,Final,1610612744,1610612758,2006,1610612744,126.0,0.531,0.6940000000000001,0.556,33.0,44.0,1610612758,113.0,0.4270000000000001,0.805,0.313,26.0,43.0,1,105.4,99.5,0.5479999999999999,0.414,1,126.0,33.0,44.0,0.531,126.0,0
960,14704,2006-12-10,20600298,Final,1610612760,1610612744,2006,1610612760,117.0,0.482,0.848,0.3329999999999999,23.0,43.0,1610612744,115.0,0.476,0.857,0.423,25.0,37.0,1,104.9,95.9,0.5479999999999999,0.4479999999999999,0,115.0,25.0,37.0,0.476,115.0,1
961,14714,2006-12-09,20600294,Final,1610612744,1610612740,2006,1610612744,101.0,0.494,0.846,0.286,29.0,42.0,1610612740,80.0,0.429,0.667,0.222,18.0,38.0,1,105.5,89.9,0.5479999999999999,0.414,1,101.0,29.0,42.0,0.494,101.0,0
962,14742,2006-12-05,20600257,Final,1610612745,1610612744,2006,1610612745,118.0,0.536,0.7859999999999999,0.286,28.0,52.0,1610612744,90.0,0.39,0.6,0.471,11.0,35.0,1,108.2,89.3,0.5479999999999999,0.357,0,90.0,11.0,35.0,0.39,90.0,1
963,14748,2006-12-04,20600250,Final,1610612759,1610612744,2006,1610612759,129.0,0.521,0.947,0.565,37.0,51.0,1610612744,89.0,0.407,0.688,0.25,20.0,34.0,1,110.3,98.0,0.5479999999999999,0.774,0,89.0,20.0,34.0,0.407,89.0,1
964,14766,2006-12-02,20600243,Final,1610612744,1610612749,2006,1610612744,110.0,0.494,0.8,0.3229999999999999,31.0,33.0,1610612749,115.0,0.482,0.6759999999999999,0.37,29.0,44.0,0,110.4,102.1,0.5479999999999999,0.593,0,110.0,31.0,33.0,0.494,110.0,1
965,14787,2006-11-29,20600221,Final,1610612744,1610612754,2006,1610612744,106.0,0.511,0.667,0.444,25.0,45.0,1610612754,108.0,0.426,0.6920000000000001,0.455,25.0,49.0,0,111.9,92.3,0.5479999999999999,0.556,0,106.0,25.0,45.0,0.511,106.0,1
966,14800,2006-11-27,20600203,Final,1610612744,1610612759,2006,1610612744,111.0,0.494,0.833,0.529,27.0,36.0,1610612759,102.0,0.414,0.923,0.375,21.0,40.0,1,110.1,100.6,0.5479999999999999,0.774,1,111.0,27.0,36.0,0.494,111.0,0
967,14816,2006-11-25,20600194,Final,1610612744,1610612762,2006,1610612744,91.0,0.4039999999999999,0.652,0.222,26.0,52.0,1610612762,78.0,0.325,0.8,0.296,24.0,48.0,1,111.7,108.7,0.5479999999999999,0.467,1,91.0,26.0,52.0,0.4039999999999999,91.0,0
968,14826,2006-11-24,20600180,Final,1610612743,1610612744,2006,1610612743,140.0,0.5529999999999999,0.8,0.348,42.0,39.0,1610612744,129.0,0.57,0.625,0.308,30.0,39.0,1,107.0,108.3,0.5479999999999999,0.452,0,129.0,30.0,39.0,0.57,129.0,1
969,14842,2006-11-22,20600170,Final,1610612744,1610612743,2006,1610612744,112.0,0.447,0.621,0.345,31.0,34.0,1610612743,115.0,0.494,0.778,0.25,21.0,54.0,0,106.0,108.0,0.5479999999999999,0.452,0,112.0,31.0,34.0,0.447,112.0,1
970,14856,2006-11-20,20600150,Final,1610612744,1610612756,2006,1610612744,110.0,0.516,0.5710000000000001,0.4,20.0,50.0,1610612756,113.0,0.489,0.5329999999999999,0.4479999999999999,34.0,40.0,0,104.8,106.9,0.5479999999999999,0.655,0,110.0,20.0,50.0,0.516,110.0,1
971,14871,2006-11-18,20600141,Final,1610612744,1610612760,2006,1610612744,107.0,0.5,0.75,0.214,26.0,48.0,1610612760,95.0,0.446,0.56,0.28,17.0,42.0,1,104.8,103.9,0.5479999999999999,0.4479999999999999,1,107.0,26.0,48.0,0.5,107.0,0
972,14882,2006-11-16,20600118,Final,1610612744,1610612758,2006,1610612744,117.0,0.5770000000000001,0.679,0.4,29.0,39.0,1610612758,105.0,0.4320000000000001,0.895,0.059,20.0,41.0,1,103.9,93.0,0.5479999999999999,0.414,1,117.0,29.0,39.0,0.5770000000000001,117.0,0
973,14900,2006-11-14,20600107,Final,1610612744,1610612761,2006,1610612744,110.0,0.433,0.652,0.355,27.0,42.0,1610612761,99.0,0.4,0.857,0.241,19.0,53.0,1,104.5,99.2,0.5479999999999999,0.267,1,110.0,27.0,42.0,0.433,110.0,0
974,14918,2006-11-11,20600089,Final,1610612744,1610612765,2006,1610612744,111.0,0.5660000000000001,0.52,0.5710000000000001,33.0,42.0,1610612765,79.0,0.423,0.5,0.235,18.0,38.0,1,104.6,97.7,0.5479999999999999,0.857,1,111.0,33.0,42.0,0.5660000000000001,111.0,0
975,14931,2006-11-09,20600071,Final,1610612744,1610612740,2006,1610612744,121.0,0.513,0.8109999999999999,0.382,30.0,30.0,1610612740,116.0,0.506,0.7440000000000001,0.385,22.0,45.0,1,104.9,96.0,0.5479999999999999,0.414,1,121.0,30.0,30.0,0.513,121.0,0
976,14947,2006-11-07,20600056,Final,1610612740,1610612744,2006,1610612740,97.0,0.4270000000000001,0.833,0.4,19.0,52.0,1610612744,93.0,0.4629999999999999,0.8,0.28,20.0,34.0,1,107.7,94.7,0.5479999999999999,0.414,0,93.0,20.0,34.0,0.4629999999999999,93.0,1
977,14951,2006-11-06,20600048,Final,1610612742,1610612744,2006,1610612742,104.0,0.4579999999999999,0.773,0.3670000000000001,23.0,39.0,1610612744,107.0,0.493,0.8059999999999999,0.435,19.0,39.0,0,107.2,82.8,0.5479999999999999,0.733,1,107.0,19.0,39.0,0.493,107.0,0
978,14967,2006-11-04,20600037,Final,1610612762,1610612744,2006,1610612762,106.0,0.512,0.75,0.455,24.0,51.0,1610612744,82.0,0.384,0.5710000000000001,0.375,16.0,34.0,1,108.3,103.5,0.5479999999999999,0.467,0,82.0,16.0,34.0,0.384,82.0,1
979,14982,2006-11-03,20600030,Final,1610612744,1610612757,2006,1610612744,102.0,0.494,0.677,0.455,21.0,39.0,1610612757,89.0,0.4320000000000001,0.8420000000000001,0.36,22.0,40.0,1,106.7,98.5,0.5479999999999999,0.345,1,102.0,21.0,39.0,0.494,102.0,0
980,14993,2006-11-01,20600015,Final,1610612744,1610612747,2006,1610612744,98.0,0.415,0.643,0.158,18.0,46.0,1610612747,110.0,0.4529999999999999,0.659,0.294,29.0,55.0,0,107.9,98.9,0.5479999999999999,0.517,0,98.0,18.0,46.0,0.415,98.0,1
981,15011,2006-10-26,10600115,Final,1610612760,1610612744,2006,1610612760,111.0,0.419,0.8079999999999999,0.125,32.0,52.0,1610612744,107.0,0.532,0.7240000000000001,0.182,20.0,44.0,1,108.6,102.1,0.5479999999999999,0.4479999999999999,0,107.0,20.0,44.0,0.532,107.0,1
982,15028,2006-10-24,10600102,Final,1610612744,1610612757,2006,1610612744,108.0,0.537,0.591,0.389,28.0,39.0,1610612757,96.0,0.474,0.654,0.467,21.0,39.0,1,107.8,96.4,0.5479999999999999,0.345,1,108.0,28.0,39.0,0.537,108.0,0
983,15045,2006-10-20,10600071,Final,1610612746,1610612744,2006,1610612746,106.0,0.433,0.75,0.419,25.0,42.0,1610612744,116.0,0.544,0.727,0.4,21.0,36.0,0,105.4,109.2,0.5479999999999999,0.5710000000000001,1,116.0,21.0,36.0,0.544,116.0,0
984,15052,2006-10-19,10600062,Final,1610612744,1610612740,2006,1610612744,112.0,0.513,0.604,0.273,15.0,46.0,1610612740,103.0,0.412,0.6509999999999999,0.417,24.0,41.0,1,103.5,91.2,0.5479999999999999,0.414,1,112.0,15.0,46.0,0.513,112.0,0
985,15072,2006-10-17,10600053,Final,1610612757,1610612744,2006,1610612757,120.0,0.488,0.7709999999999999,0.15,14.0,53.0,1610612744,124.0,0.457,0.778,0.37,28.0,39.0,0,102.0,91.2,0.5479999999999999,0.345,1,124.0,28.0,39.0,0.457,124.0,0
986,15086,2006-10-14,10600040,Final,1610612743,1610612744,2006,1610612743,115.0,0.4270000000000001,0.789,0.3329999999999999,24.0,47.0,1610612744,121.0,0.469,0.7879999999999999,0.357,25.0,49.0,0,97.4,89.3,0.5479999999999999,0.452,1,121.0,25.0,49.0,0.469,121.0,0
987,15209,2006-04-19,20501227,Final,1610612762,1610612744,2005,1610612762,105.0,0.545,0.5770000000000001,0.5,32.0,44.0,1610612744,102.0,0.4,0.727,0.286,16.0,45.0,1,97.6,96.3,0.379,0.3670000000000001,0,102.0,16.0,45.0,0.4,102.0,1
988,15226,2006-04-17,20501211,Final,1610612744,1610612757,2005,1610612744,93.0,0.451,0.7140000000000001,0.267,26.0,47.0,1610612757,79.0,0.446,0.636,0.273,18.0,28.0,1,97.6,91.0,0.379,0.481,1,93.0,26.0,47.0,0.451,93.0,0
989,15241,2006-04-15,20501193,Final,1610612757,1610612744,2005,1610612757,81.0,0.472,0.5,0.294,12.0,33.0,1610612744,86.0,0.37,0.6970000000000001,0.1669999999999999,12.0,50.0,0,97.5,91.2,0.379,0.481,1,86.0,12.0,50.0,0.37,86.0,0
990,15251,2006-04-14,20501186,Final,1610612744,1610612756,2005,1610612744,110.0,0.473,0.8420000000000001,0.364,19.0,39.0,1610612756,102.0,0.421,0.813,0.36,24.0,53.0,1,96.3,110.4,0.379,0.862,1,110.0,19.0,39.0,0.473,110.0,0
991,15267,2006-04-12,20501173,Final,1610612744,1610612742,2005,1610612744,114.0,0.487,0.8140000000000001,0.357,22.0,45.0,1610612742,102.0,0.442,0.84,0.25,20.0,38.0,1,93.9,100.0,0.379,0.655,1,114.0,22.0,45.0,0.487,114.0,0
992,15273,2006-04-11,20501161,Final,1610612747,1610612744,2005,1610612747,111.0,0.441,0.645,0.31,30.0,55.0,1610612744,100.0,0.415,0.6970000000000001,0.429,17.0,47.0,1,96.1,99.7,0.379,0.556,0,100.0,17.0,47.0,0.415,100.0,1
993,15295,2006-04-08,20501137,Final,1610612743,1610612744,2005,1610612743,95.0,0.447,0.525,0.375,24.0,42.0,1610612744,92.0,0.3979999999999999,0.8079999999999999,0.3329999999999999,21.0,50.0,1,96.5,103.6,0.379,0.483,0,92.0,21.0,50.0,0.3979999999999999,92.0,1
994,15308,2006-04-07,20501132,Final,1610612744,1610612745,2005,1610612744,93.0,0.4029999999999999,0.8079999999999999,0.455,23.0,39.0,1610612745,100.0,0.4679999999999999,0.818,0.5,27.0,46.0,0,97.0,90.5,0.379,0.5,0,93.0,23.0,39.0,0.4029999999999999,93.0,1
995,15318,2006-04-05,20501114,Final,1610612740,1610612744,2005,1610612740,114.0,0.4629999999999999,0.75,0.385,26.0,45.0,1610612744,109.0,0.488,0.8,0.318,22.0,46.0,1,96.6,96.8,0.379,0.071,0,109.0,22.0,46.0,0.488,109.0,1
996,15330,2006-04-04,20501102,Final,1610612763,1610612744,2005,1610612763,100.0,0.449,0.7240000000000001,0.429,22.0,46.0,1610612744,75.0,0.342,0.72,0.263,12.0,44.0,1,98.3,97.0,0.379,0.452,0,75.0,12.0,44.0,0.342,75.0,1
997,15335,2006-04-02,20501088,Final,1610612750,1610612744,2005,1610612750,106.0,0.444,0.758,0.111,18.0,48.0,1610612744,104.0,0.415,0.833,0.282,27.0,44.0,1,99.0,92.2,0.379,0.593,0,104.0,27.0,44.0,0.415,104.0,1
998,15354,2006-03-31,20501077,Final,1610612744,1610612758,2005,1610612744,93.0,0.476,0.462,0.321,26.0,36.0,1610612758,96.0,0.493,0.769,0.4,21.0,39.0,0,99.8,93.0,0.379,0.667,0,93.0,26.0,36.0,0.476,93.0,1
999,15375,2006-03-29,20501064,Final,1610612744,1610612740,2005,1610612744,85.0,0.38,0.7390000000000001,0.308,19.0,49.0,1610612740,86.0,0.4,0.778,0.308,18.0,47.0,0,101.9,92.4,0.379,0.071,0,85.0,19.0,49.0,0.38,85.0,1
1000,15386,2006-03-27,20501046,Final,1610612744,1610612764,2005,1610612744,98.0,0.4529999999999999,0.381,0.429,25.0,45.0,1610612764,116.0,0.483,0.833,0.462,26.0,44.0,0,101.1,108.0,0.379,0.536,0,98.0,25.0,45.0,0.4529999999999999,98.0,1
1001,15396,2006-03-26,20501040,Final,1610612758,1610612744,2005,1610612758,83.0,0.357,0.762,0.2689999999999999,20.0,44.0,1610612744,90.0,0.434,0.7140000000000001,0.409,20.0,48.0,0,101.5,99.4,0.379,0.667,1,90.0,20.0,48.0,0.434,90.0,0
1002,15416,2006-03-23,20501014,Final,1610612742,1610612744,2005,1610612742,121.0,0.541,0.921,0.4,24.0,43.0,1610612744,122.0,0.467,0.893,0.4579999999999999,26.0,32.0,0,99.1,94.6,0.379,0.655,1,122.0,26.0,32.0,0.467,122.0,0
1003,15435,2006-03-21,20500999,Final,1610612759,1610612744,2005,1610612759,107.0,0.476,0.867,0.1669999999999999,22.0,43.0,1610612744,96.0,0.419,0.815,0.133,8.0,39.0,1,100.3,98.0,0.379,0.8059999999999999,0,96.0,8.0,39.0,0.419,96.0,1
1004,15442,2006-03-19,20500986,Final,1610612744,1610612755,2005,1610612744,98.0,0.435,0.643,0.273,24.0,53.0,1610612755,89.0,0.415,0.696,0.278,26.0,42.0,1,98.0,98.2,0.379,0.4639999999999999,1,98.0,24.0,53.0,0.435,98.0,0
1005,15469,2006-03-16,20500961,Final,1610612744,1610612750,2005,1610612744,105.0,0.4679999999999999,0.6759999999999999,0.353,24.0,46.0,1610612750,97.0,0.43,0.8,0.273,24.0,42.0,1,96.3,96.2,0.379,0.593,1,105.0,24.0,46.0,0.4679999999999999,105.0,0
1006,15506,2006-03-11,20500921,Final,1610612753,1610612744,2005,1610612753,103.0,0.586,0.6920000000000001,0.429,24.0,37.0,1610612744,92.0,0.4679999999999999,0.889,0.435,23.0,26.0,1,94.8,95.1,0.379,0.556,0,92.0,23.0,26.0,0.4679999999999999,92.0,1
1007,15515,2006-03-10,20500913,Final,1610612748,1610612744,2005,1610612748,106.0,0.519,0.6920000000000001,0.3329999999999999,21.0,39.0,1610612744,111.0,0.519,0.5529999999999999,0.588,17.0,34.0,0,92.5,105.8,0.379,0.774,1,111.0,17.0,34.0,0.519,111.0,0
1008,15525,2006-03-08,20500899,Final,1610612766,1610612744,2005,1610612766,104.0,0.44,0.8079999999999999,0.5,26.0,34.0,1610612744,101.0,0.4529999999999999,0.708,0.375,21.0,53.0,1,90.3,95.7,0.379,0.2689999999999999,0,101.0,21.0,53.0,0.4529999999999999,101.0,1
1009,15535,2006-03-07,20500890,Final,1610612737,1610612744,2005,1610612737,113.0,0.457,0.725,0.5,21.0,49.0,1610612744,106.0,0.442,0.76,0.4579999999999999,16.0,41.0,1,89.6,100.3,0.379,0.179,0,106.0,16.0,41.0,0.442,106.0,1
1010,15550,2006-03-05,20500878,Final,1610612750,1610612744,2005,1610612750,103.0,0.4539999999999999,0.722,0.182,26.0,52.0,1610612744,90.0,0.4429999999999999,0.733,0.391,16.0,35.0,1,90.1,94.5,0.379,0.593,0,90.0,16.0,35.0,0.4429999999999999,90.0,1
1011,15570,2006-03-03,20500865,Final,1610612744,1610612747,2005,1610612744,94.0,0.3329999999999999,0.909,0.313,25.0,37.0,1610612747,106.0,0.493,0.7859999999999999,0.467,14.0,49.0,0,93.1,98.6,0.379,0.556,0,94.0,25.0,37.0,0.3329999999999999,94.0,1
1012,15586,2006-03-01,20500854,Final,1610612744,1610612753,2005,1610612744,98.0,0.4320000000000001,0.675,0.389,24.0,44.0,1610612753,94.0,0.467,0.6,0.1,20.0,49.0,1,95.5,90.7,0.379,0.556,1,98.0,24.0,44.0,0.4320000000000001,98.0,0
1013,15600,2006-02-27,20500838,Final,1610612744,1610612762,2005,1610612744,108.0,0.4429999999999999,0.61,0.2269999999999999,20.0,41.0,1610612762,117.0,0.471,0.619,0.6920000000000001,33.0,57.0,0,95.6,90.9,0.379,0.3670000000000001,0,108.0,20.0,41.0,0.4429999999999999,108.0,1
1014,15612,2006-02-25,20500819,Final,1610612759,1610612744,2005,1610612759,92.0,0.407,0.7859999999999999,0.412,22.0,55.0,1610612744,75.0,0.337,0.688,0.4,11.0,47.0,1,96.7,92.7,0.379,0.8059999999999999,0,75.0,11.0,47.0,0.337,75.0,1
1015,15623,2006-02-24,20500811,Final,1610612745,1610612744,2005,1610612745,91.0,0.425,0.75,0.348,21.0,47.0,1610612744,88.0,0.3929999999999999,0.5,0.478,21.0,45.0,1,98.6,94.5,0.379,0.5,0,88.0,21.0,45.0,0.3929999999999999,88.0,1
1016,15648,2006-02-21,20500789,Final,1610612758,1610612744,2005,1610612758,102.0,0.526,0.882,0.412,22.0,42.0,1610612744,77.0,0.319,0.727,0.2,13.0,39.0,1,100.7,99.4,0.379,0.667,0,77.0,13.0,39.0,0.319,77.0,1
1017,15664,2006-02-15,20500776,Final,1610612744,1610612746,2005,1610612744,88.0,0.385,0.6579999999999999,0.2,19.0,52.0,1610612746,81.0,0.402,0.722,0.2,22.0,46.0,1,102.4,99.6,0.379,0.4639999999999999,1,88.0,19.0,52.0,0.385,88.0,0
1018,15676,2006-02-13,20500757,Final,1610612744,1610612763,2005,1610612744,79.0,0.3779999999999999,0.87,0.176,18.0,48.0,1610612763,81.0,0.375,0.563,0.4,18.0,48.0,0,103.8,91.1,0.379,0.452,0,79.0,18.0,48.0,0.3779999999999999,79.0,1
1019,15687,2006-02-11,20500737,Final,1610612739,1610612744,2005,1610612739,91.0,0.3979999999999999,0.789,0.357,23.0,38.0,1610612744,99.0,0.5,0.552,0.389,23.0,36.0,0,103.2,94.9,0.379,0.586,1,99.0,23.0,36.0,0.5,99.0,0
1020,15697,2006-02-10,20500730,Final,1610612754,1610612744,2005,1610612754,107.0,0.522,0.718,0.5,18.0,43.0,1610612744,95.0,0.395,0.774,0.259,17.0,45.0,1,102.9,89.9,0.379,0.536,0,95.0,17.0,45.0,0.395,95.0,1
1021,15708,2006-02-08,20500712,Final,1610612764,1610612744,2005,1610612764,129.0,0.5,0.873,0.2,22.0,39.0,1610612744,124.0,0.561,0.774,0.308,25.0,35.0,1,100.4,95.3,0.379,0.536,0,124.0,25.0,35.0,0.561,124.0,1
1022,15722,2006-02-06,20500705,Final,1610612744,1610612743,2005,1610612744,122.0,0.489,0.743,0.476,26.0,47.0,1610612743,114.0,0.4639999999999999,0.838,0.313,29.0,40.0,1,99.1,94.8,0.379,0.483,1,122.0,26.0,47.0,0.489,122.0,0
1023,15744,2006-02-04,20500694,Final,1610612744,1610612750,2005,1610612744,109.0,0.475,0.9,0.429,26.0,47.0,1610612750,77.0,0.376,0.684,0.0,18.0,39.0,1,98.6,89.3,0.379,0.593,1,109.0,26.0,47.0,0.475,109.0,0
1024,15754,2006-02-02,20500675,Final,1610612744,1610612759,2005,1610612744,86.0,0.4320000000000001,0.667,0.364,17.0,40.0,1610612759,89.0,0.466,0.731,0.2,24.0,40.0,0,99.9,90.9,0.379,0.8059999999999999,0,86.0,17.0,40.0,0.4320000000000001,86.0,1
1025,15755,2006-02-01,20500673,Final,1610612760,1610612744,2005,1610612760,111.0,0.488,0.7879999999999999,0.3329999999999999,18.0,44.0,1610612744,107.0,0.44,0.733,0.379,21.0,40.0,1,98.8,108.1,0.379,0.7859999999999999,0,107.0,21.0,40.0,0.44,107.0,1
1026,15796,2006-01-28,20500640,Final,1610612744,1610612757,2005,1610612744,98.0,0.469,0.643,0.267,23.0,52.0,1610612757,83.0,0.408,0.63,0.286,18.0,34.0,1,97.9,92.6,0.379,0.481,1,98.0,23.0,52.0,0.469,98.0,0
1027,15808,2006-01-27,20500631,Final,1610612747,1610612744,2005,1610612747,106.0,0.407,0.696,0.5329999999999999,23.0,48.0,1610612744,105.0,0.396,0.75,0.308,21.0,50.0,1,96.8,106.3,0.379,0.556,0,105.0,21.0,50.0,0.396,105.0,1
1028,15823,2006-01-25,20500615,Final,1610612744,1610612742,2005,1610612744,93.0,0.416,0.657,0.3329999999999999,18.0,47.0,1610612742,102.0,0.425,0.7859999999999999,0.375,20.0,50.0,0,96.9,101.7,0.379,0.655,0,93.0,18.0,47.0,0.416,93.0,1
